year;month;IIiii;G1;Po;G1;P;G1;sn;T;st;G1;sn;Tx;sn;Tn;G1;e;G1;R1;Rd;nr;G1;S1;ps;G1;mp;mT;mTx;mTn;G1;me;mR;mS;G2;Yb;Yc;G2;Po;G2;P;G2;sn;T;st;G2;sn;Tx;sn;Tn;G2;e;G2;R1;nr;G2;S1;G2;YP;YT;YTx;G2;Ye;YR;YS;G3;T25;T30;G3;T35;T40;G3;Tn0;Tx0;G3;R01;R05;G3;R10;R50;G3;R100;R150;G3;s00;s01;G3;s10;s50;G3;f10;f20;f30;G3;V1;V2;V3;G4;sn;Txd;yx;G4;sn;Tnd;yn;G4;sn;Tax;yax;G4;sn;Tan;yan;G4;Rx;yr;G4;iw;fx;yfx;G4;Dts;Dgr;G4;iy;Gx;Gn
2019;09;01212;1;10073;2;10091;3;0;118;017;4;0;137;0;099;5;107;;;;;;;;8;00;00;0;0;9;00;;30;0;61;90;;;;;3;0;109;;;;;;;;;6;0185;19;;;8;17;17;17;9;20;18;;0;00;00;1;00;00;2;00;00;;;;;;;;;;;;;;;;8;18;02;00;;;;;0;0;148;27;1;0;073;30;2;0;184;01;3;0;039;30;;;;5;1;360;15;;;;7;2;18;18
2019;09;01233;;;;;3;0;070;026;4;0;111;0;040;5;077;;;;;;;;8;30;00;0;0;9;00;;30;0;61;90;;;;;3;0;066;;;;;;;;;;;;;;8;;;;9;;;;0;00;00;1;00;00;2;03;00;;;;;;;;;;;;;;;;8;01;00;00;;;;;0;0;122;01;1;0;016;30;2;0;182;21;3;1;008;30;;;;5;1;182;01;;;;7;2;18;18
2019;09;01238;1;08980;2;10123;3;0;048;028;4;0;087;0;018;5;073;6;0059;5;10;;;;8;00;00;0;0;9;00;00;30;0;61;90;;;2;08969;3;0;046;032;4;0;083;0;013;5;065;6;0044;09;;;8;16;07;07;9;07;07;;0;00;00;1;00;00;2;07;00;3;10;03;4;01;00;5;00;00;6;00;00;7;00;00;8;01;00;00;9;00;00;03;0;0;094;11;1;1;009;30;2;0;161;22;3;1;029;30;4;0232;30;5;1;186;01;6;00;00;7;2;18;18
2019;09;01241;1;10076;2;10086;3;0;108;021;4;0;140;0;084;5;103;6;0150;4;18;;;;8;00;00;0;0;9;00;00;30;0;61;90;1;10087;2;10078;3;0;099;025;4;0;129;0;076;5;103;6;0136;17;;;8;00;00;00;9;00;00;;0;00;00;1;00;00;2;00;00;3;18;11;4;06;00;5;00;00;6;00;00;7;00;00;8;16;00;00;9;00;00;00;0;0;150;11;1;0;039;30;2;0;197;10;3;0;011;30;4;0261;19;5;1;236;20;6;01;00;7;2;18;18
2019;09;01271;1;10073;2;10094;3;0;104;028;4;0;147;0;072;5;099;6;0170;5;15;;;;8;00;00;0;0;9;00;00;30;0;61;90;1;10094;2;10073;3;0;098;031;4;0;136;0;067;5;099;6;0114;16;;;8;00;00;00;9;00;00;21;0;00;00;1;00;00;2;00;00;3;15;11;4;07;00;5;00;00;6;00;00;7;00;00;8;08;00;00;;;;;0;0;169;11;1;0;033;30;2;0;230;11;3;0;015;30;4;0345;15;5;1;212;14;;;;7;2;18;18
2019;09;01317;1;10072;2;10115;3;0;116;019;4;0;159;0;084;5;107;6;0274;3;18;;;;8;00;00;0;0;9;00;00;30;0;61;90;1;10105;2;10062;3;0;112;025;4;0;142;0;091;5;107;6;0288;20;7;086;8;00;00;00;9;00;22;00;0;00;00;1;00;00;2;00;00;3;18;14;4;10;01;5;00;00;6;00;00;7;00;00;8;03;00;00;9;00;00;00;0;0;148;10;1;0;072;19;2;0;223;22;3;0;035;19;4;0751;14;5;1;204;01;6;01;00;7;2;18;18
2019;09;01373;1;09911;2;10112;3;0;095;022;4;0;149;0;052;5;088;6;0041;2;10;;;;8;00;00;0;0;9;00;00;30;0;61;90;;;;;3;0;086;;;;;;;;;;;;;;8;;;;9;;;;0;00;00;1;00;00;2;01;00;3;10;02;4;02;00;5;00;00;6;00;00;7;00;00;8;00;00;00;9;00;00;01;0;0;153;01;1;0;046;19;2;0;241;21;3;1;027;19;4;0131;04;5;1;155;15;6;00;00;7;2;18;18
2019;09;01384;;;;;3;0;104;019;4;;;;;;;6;0122;5;10;;;;8;30;00;9;9;9;30;00;30;0;61;90;1;10108;2;09864;3;0;093;030;4;0;143;0;053;5;093;6;0095;11;7;144;8;00;00;00;9;01;00;;;;;;;;;;;3;10;05;4;03;00;5;00;00;;;;;;;8;00;00;00;9;00;00;04;0;0;144;01;1;0;061;30;;;;;;;;;4;0486;27;;;;;6;02;00;;;;
2019;09;01403;1;10050;2;10118;3;0;124;014;4;0;142;0;108;5;113;6;0143;4;21;;;;8;00;00;0;0;9;00;00;30;0;61;90;1;10109;2;10042;3;0;117;018;4;0;134;0;102;5;116;6;0141;17;;;8;00;00;00;9;00;00;23;0;00;00;1;00;00;2;00;00;3;21;10;4;05;00;5;00;00;6;00;00;7;00;00;8;20;01;00;9;00;00;02;0;0;144;23;1;0;093;30;2;0;171;01;3;0;067;17;4;0230;14;5;1;316;15;6;00;00;7;2;18;18
2019;09;01415;1;10111;2;10122;3;0;125;017;4;0;158;0;094;5;114;6;0179;4;21;;;;8;00;00;0;0;9;00;00;30;0;61;90;1;10115;2;10105;3;0;117;022;4;0;149;0;088;5;111;6;0157;17;;;8;00;00;00;9;00;00;10;0;00;00;1;00;00;2;00;00;3;21;12;4;08;00;5;00;00;;;;;;;8;10;00;00;;;;;0;0;156;23;1;0;088;30;2;0;208;22;3;0;050;19;4;0264;14;5;1;252;15;;;;7;2;18;18
2019;09;01465;1;10094;2;10112;3;0;132;013;4;0;158;0;110;5;113;;;;;;;;8;00;00;0;0;9;00;;30;0;61;90;1;10117;2;10099;3;0;125;020;4;0;152;0;101;5;114;6;0098;11;;;8;00;00;00;9;00;00;;0;00;00;1;00;00;2;00;00;;;;;;;;;;;;;;;;8;22;00;00;;;;;0;0;159;51;1;0;108;19;2;0;203;20;3;0;072;19;;;;5;1;289;15;;;;7;2;18;18
2019;09;01492;1;09991;2;10107;3;0;114;019;4;0;156;0;080;5;103;6;0138;5;12;7;135;093;8;00;00;0;0;9;00;00;00;0;61;90;1;10107;2;09993;3;0;108;027;4;0;151;0;075;5;099;6;0089;11;7;144;8;00;00;00;9;00;00;00;0;00;00;1;00;00;2;00;00;3;12;06;4;04;00;5;00;00;6;00;00;7;00;00;8;00;00;00;9;00;00;00;0;0;157;01;1;0;070;30;2;0;225;21;3;0;026;19;4;0396;27;5;1;148;15;6;01;00;7;2;18;18
2019;09;02081;1;09683;2;10083;3;0;058;046;4;0;102;0;018;5;078;6;0093;5;07;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09692;2;10083;3;0;050;015;4;0;088;0;014;5;075;6;0040;09;7;110;;;;;;;;;;;;;;;2;14;00;3;07;05;4;04;00;;;;;;;;;;;;;;9;00;00;03;0;0;146;01;1;1;011;24;2;0;181;01;3;1;080;24;4;0258;02;5;1;065;10;;;;;;;
2019;09;02119;1;09707;2;10090;3;0;055;039;4;0;116;1;000;5;064;6;0069;4;10;;;;8;00;00;0;0;9;00;00;;0;61;90;;;;;3;0;054;;;;;;;5;074;;;;;;;;;;;;;;;;;;;;2;19;00;3;10;05;4;02;00;;;;;;;;;;;;;;;;;;0;0;154;01;1;1;008;23;2;0;191;01;3;1;087;23;4;0201;05;5;1;051;06;;;;;;;
2019;09;02126;1;09761;2;10096;3;0;066;037;4;0;117;0;020;5;083;6;0048;3;08;;;;8;00;00;0;0;9;00;00;;0;61;90;;;;;3;0;070;;;;;;;5;081;6;0053;10;;;;;;;;;;;;;;;;;2;13;00;3;08;05;4;01;00;;;;;;;;;;;;;;9;00;01;12;0;0;153;01;1;0;011;22;2;0;203;01;3;1;047;23;4;0124;05;5;1;067;13;;;;;;;
2019;09;02197;1;10072;2;10091;3;0;087;041;4;0;133;0;049;5;101;6;0088;4;09;;;;8;00;00;0;0;9;00;00;;0;61;90;1;10087;2;10095;3;0;080;015;4;0;115;0;046;5;092;6;0066;10;7;131;;;;;;;;;;;;;;;2;06;00;3;09;04;4;03;00;;;;;;;;;;;;;;;;;;0;0;158;01;1;0;012;24;2;0;201;11;3;1;048;24;4;0321;07;5;1;053;06;;;;;;;
2019;09;02226;1;09649;2;10097;3;0;081;028;4;0;112;0;057;5;090;;;;;7;092;080;8;00;00;0;0;9;00;;00;0;61;90;1;09663;2;10098;3;0;080;013;4;0;112;0;053;5;086;6;0059;10;7;115;;;;;;;;;;;;;;;2;00;00;;;;;;;;;;;;;;;;8;03;00;00;9;01;01;03;0;0;162;01;1;0;034;30;2;0;201;01;3;0;006;22;;;;5;1;110;21;;;;;;;
2019;09;02287;1;10085;2;10095;3;0;103;033;4;0;141;0;073;5;106;6;0076;4;10;;;;8;00;00;0;0;9;00;00;;0;61;90;;;;;3;0;096;;;;;;;5;102;;;;;;;;;;;;;;;;;;;;2;00;00;3;10;07;4;04;00;;;;;;;;;;8;02;00;00;9;00;00;03;0;0;182;01;1;0;057;20;2;0;219;01;3;0;014;23;4;0117;30;5;1;109;30;;;;;;;
2019;09;02366;1;10096;2;10102;3;0;097;030;4;0;142;0;057;5;104;;;;;;;;8;00;00;0;0;9;00;;;0;61;90;1;10090;2;10102;3;0;094;013;4;0;140;0;053;5;096;6;0064;09;;;;;;;;;;;;;;;;;2;01;00;;;;;;;;;;;;;;;;;;;;9;00;00;08;0;0;150;01;1;0;045;23;2;0;198;01;3;1;014;23;;;;5;1;090;55;;;;;;;
2019;09;02407;1;09745;2;10109;3;0;087;028;4;0;132;0;045;5;086;6;0090;4;13;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09749;2;10112;3;0;081;012;4;0;099;0;053;5;089;6;0082;16;;;;;;;;;;;;;;;;;2;04;00;3;13;07;4;03;00;;;;;;;;;;;;;;9;00;00;03;0;0;165;01;1;0;039;30;2;0;200;21;3;1;025;19;4;0185;04;5;1;067;16;;;;;;;
2019;09;02418;1;09981;2;10110;3;0;112;027;4;0;156;0;072;5;112;;;;;7;172;113;8;00;00;0;0;9;00;;00;0;61;90;1;10058;2;10118;3;0;110;012;4;0;149;0;069;5;106;6;0073;10;7;152;;;;;;;;;;;;;;;2;00;00;;;;;;;;;;;;;;;;8;01;00;00;9;01;01;08;0;0;170;10;1;0;057;30;2;0;223;21;3;0;008;24;;;;5;1;100;15;;;;;;;
2019;09;02485;1;10056;2;10110;3;0;131;031;4;0;169;0;103;5;112;6;0042;3;08;7;175;114;8;00;00;0;0;9;00;00;00;0;61;90;1;10055;2;10117;3;0;119;013;4;0;151;0;090;5;108;6;0055;10;7;154;;;;;;;;;0;01;00;;;;2;00;00;3;08;04;4;01;00;;;;;;;;;;;;;;;;;;0;0;211;01;1;0;086;23;2;0;256;01;3;0;033;23;4;0121;28;5;1;030;70;;;;;;;
2019;09;02550;1;09852;2;10121;3;0;114;024;4;0;156;0;076;5;115;;;;;;;;8;00;00;0;0;9;00;;;0;61;90;1;09856;2;10127;3;0;101;012;4;0;147;0;060;5;102;6;0076;11;;;;;;;;;;;;;;;;;2;01;00;;;;;;;;;;;;;;;;8;02;00;00;9;00;00;05;0;0;174;01;1;0;067;24;2;0;223;51;3;1;013;24;;;;5;1;120;65;;;;;;;
2019;09;02589;1;10095;2;10115;3;0;136;030;4;0;166;0;111;5;127;6;0064;4;08;;;;8;00;00;0;0;9;00;00;;0;61;90;1;10110;2;10124;3;0;121;012;4;0;151;0;103;5;117;6;0052;14;;;;;;;;;;;;;;;;;2;00;00;3;08;05;4;04;00;;;;;;;;;;8;04;00;00;;;;;0;0;209;01;1;0;072;23;2;0;236;01;3;0;035;23;4;0165;08;5;1;136;15;;;;;;;
2019;09;02590;1;10062;2;10121;3;0;132;034;4;0;170;0;096;5;121;6;0103;5;13;7;203;126;8;00;00;0;0;9;00;00;00;0;61;90;1;10071;2;10130;3;0;118;011;4;0;154;0;090;5;119;6;0059;10;7;161;;;;;;;;;0;01;00;;;;2;00;00;3;13;06;4;04;00;;;;;;;;;;8;11;00;00;9;02;02;04;0;0;224;01;1;0;071;23;2;0;281;01;3;0;002;24;4;0336;01;5;1;130;65;;;;;;;
2019;09;02768;;;;;3;0;102;042;4;0;143;0;063;5;107;6;0086;4;14;;;;8;30;00;0;0;9;00;00;30;0;81;10;;;;;3;0;100;;4;0;138;0;065;;;6;0058;10;;;8;;00;00;9;;00;;;;;;;;2;05;00;3;14;05;4;01;00;;;;;;;;;;;;;;9;00;01;03;0;0;173;02;1;0;043;25;2;0;239;01;3;1;010;73;4;0302;30;;;;;;;;;;;
2019;09;02778;1;10015;2;10112;3;0;100;047;4;0;137;0;065;5;108;6;0064;4;10;;;;8;00;00;0;0;9;00;00;30;0;81;10;;;;;3;0;102;;4;0;134;0;072;;;6;0057;10;;;8;;00;00;9;;00;;;;;;;;2;05;00;3;10;03;4;02;00;;;;;;;;;;;;;;9;00;00;05;0;0;173;02;1;0;027;24;2;0;239;02;3;1;023;25;4;0234;15;;;;;;;;;;;
2019;09;02788;1;09994;2;10105;3;0;096;048;4;0;132;0;059;5;103;6;0044;3;12;;;;8;00;00;0;0;9;00;00;30;0;81;10;;;;;3;0;094;;4;0;129;0;059;;;6;0053;10;;;8;;00;00;9;;00;;;;;;;;2;04;00;3;12;02;4;01;00;;;;;;;;;;;;;;;;;;0;0;183;02;1;0;023;22;2;0;242;02;3;1;027;25;4;0126;15;5;1;147;14;;;;;;;
2019;09;02791;;;;;3;0;085;046;4;0;131;0;037;5;101;6;0051;2;11;;;;8;30;00;0;0;9;00;00;30;0;81;10;;;;;3;0;083;;4;0;125;0;040;;;6;0066;11;;;8;;00;00;9;;00;;;;;;;;2;09;00;3;11;03;4;01;00;;;;;;;;;;;;;;;;;;0;0;155;02;1;0;010;19;2;0;232;02;3;1;042;19;4;0121;15;5;1;140;18;;;;;;;
2019;09;02801;1;09506;2;10085;3;0;056;041;4;0;090;0;028;5;076;6;0037;3;08;;;;8;00;00;0;0;9;00;00;30;0;81;10;;;;;3;0;050;;4;0;084;0;021;;;6;0036;08;;;8;;00;00;9;;00;;;;;;;;2;10;00;3;08;02;4;01;00;;;;;;;;;;8;07;00;00;9;00;00;01;0;0;140;01;1;0;006;23;2;0;176;09;3;1;039;24;4;0120;05;5;1;187;25;;;;;;;
2019;09;02803;1;10035;2;10094;3;0;089;046;4;0;129;0;051;5;103;6;0044;3;09;;;;8;00;00;0;0;9;00;00;30;0;81;10;;;;;3;0;084;;4;0;126;0;043;;;6;0050;09;;;8;;00;00;9;;00;;;;;;;;2;07;00;3;09;03;4;01;00;;;;;;;;;;;;;;;;;;0;0;178;02;1;0;015;24;2;0;242;02;3;1;036;24;4;0110;02;5;1;186;02;;;;;;;
2019;09;02805;1;09948;2;10081;3;0;069;045;4;0;110;0;035;5;088;6;0028;2;08;7;091;102;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10100;3;0;057;;4;0;096;0;023;;;6;0038;08;7;089;8;00;00;00;9;;00;00;;;;;;;2;07;00;3;08;01;;;;;;;6;02;02;;;;8;02;00;00;9;00;00;10;0;0;161;02;1;0;012;29;2;0;197;01;3;1;025;15;4;0050;02;5;1;153;20;;;;;;;
2019;09;02812;;;;;3;0;074;045;4;0;118;0;033;5;097;6;0057;;09;;;;8;30;00;0;0;9;00;00;30;0;81;10;;;;;3;0;071;;4;0;114;0;031;;;6;0047;09;;;8;;00;00;9;;00;;;;;;;;2;09;00;3;09;04;4;02;00;;;;;;;;;;;;;;;;;;0;0;158;02;1;1;010;24;2;0;207;11;3;1;078;24;4;0182;02;;;;;;;;;;;
2019;09;02828;1;10102;2;10110;3;0;112;042;4;0;157;0;069;5;124;6;0115;5;17;;;;8;00;00;0;0;9;00;00;30;0;81;10;;;;;3;0;109;;4;0;152;0;068;;;6;0059;09;;;8;;00;00;9;;00;;;;;;;;2;04;00;3;17;07;4;04;00;;;;;;;;;;;;;;;;;;0;0;193;01;1;0;042;23;2;0;246;01;3;1;023;23;4;0294;05;;;;;;;;;;;
2019;09;02829;1;10008;2;10116;3;0;099;041;4;0;148;0;054;5;110;6;0110;5;17;;;;8;00;00;0;0;9;00;00;30;0;81;10;;;;;3;0;099;;4;0;145;0;058;;;6;0056;10;;;8;;00;00;9;;00;;;;;;;;2;05;00;3;17;08;4;03;00;;;;;;;;;;;;;;9;00;01;07;0;0;172;10;1;0;034;23;2;0;240;10;3;1;030;23;4;0219;11;;;;;;;;;;;
2019;09;02833;1;10061;2;10100;3;0;094;043;4;0;146;0;052;5;105;6;0086;5;12;7;122;087;8;00;00;0;0;9;00;00;00;0;81;10;;;;;3;0;093;;4;0;142;0;049;;;6;0051;09;7;140;8;;00;00;9;;00;00;;;;;;;2;06;00;3;12;06;4;03;00;;;;;;;;;;;;;;;;;;0;0;192;01;1;0;022;25;2;0;244;01;3;1;042;25;4;0196;30;5;1;131;05;;;;;;;
2019;09;02835;1;09931;2;10081;3;0;077;046;4;0;109;0;040;5;091;6;0044;;09;;;;8;00;00;0;0;9;00;00;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;06;00;3;09;02;4;01;00;;;;;;;;;;8;02;00;00;9;00;00;01;0;0;183;02;1;0;016;18;2;0;222;02;3;1;035;18;4;0113;29;5;1;153;19;;;;;;;
2019;09;02836;1;09870;2;10088;3;0;073;046;4;0;113;0;034;5;093;6;0036;2;10;7;098;093;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10110;3;0;062;;4;0;103;0;025;;;6;0049;09;7;105;8;00;00;00;9;;00;00;;;;;;;2;08;00;3;10;01;;;;;;;;;;;;;;;;;9;00;00;04;0;0;174;02;1;0;006;21;2;0;235;02;3;1;049;19;4;0099;29;5;1;152;06;;;;;;;
2019;09;02849;1;09827;2;10095;3;0;068;051;4;0;111;0;025;5;091;6;0058;;11;;;;8;00;00;0;0;9;00;00;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;12;00;3;11;04;4;01;00;;;;;;;;;;;;;;9;00;00;04;0;0;164;02;1;1;010;24;2;0;229;02;3;1;071;19;4;0186;13;5;1;156;11;;;;;;;
2019;09;02935;1;09937;2;10107;3;0;090;045;4;0;135;0;047;5;102;6;0087;5;12;7;114;095;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10120;3;0;088;;4;0;130;0;047;;;6;0055;09;7;120;8;00;00;00;9;;00;00;;;;;;;2;07;00;3;12;07;4;03;00;;;;;;;;;;;;;;9;00;01;10;0;0;163;02;1;0;017;19;2;0;231;02;3;1;038;20;4;0166;15;5;1;120;21;;;;;;;
2019;09;02937;1;10059;2;10106;3;0;103;044;4;0;149;0;063;5;109;6;0080;;15;;;;8;00;00;0;0;9;00;00;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;02;00;;;;2;05;00;3;15;07;4;01;00;;;;;;;;;;8;01;00;00;9;00;00;03;0;0;197;01;1;0;036;23;2;0;254;01;3;1;031;23;4;0145;07;5;1;145;14;;;;;;;
2019;09;02942;1;09955;2;10101;3;0;095;043;4;0;136;0;062;5;107;6;0113;5;13;;;;8;00;00;0;0;9;00;00;30;0;81;10;;;2;10120;3;0;093;;4;0;135;0;056;;;6;0066;09;;;8;00;00;00;9;;00;;;;;;;;2;04;00;3;13;09;4;04;00;;;;;;;;;;;;;;9;00;00;03;0;0;192;01;1;0;035;23;2;0;247;01;3;1;019;23;4;0178;05;;;;;;;;;;;
2019;09;02963;1;09985;2;10111;3;0;100;043;4;0;146;0;061;5;110;6;0084;4;17;7;120;088;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10120;3;0;099;;4;0;145;0;060;;;6;0058;10;7;137;8;00;00;00;9;;00;00;;;;;;;2;03;00;3;17;08;4;01;00;;;;;;;;;;;;;;9;00;01;09;0;0;179;01;1;0;035;23;2;0;241;01;3;1;027;23;4;0133;15;5;1;181;11;;;;;;;
2019;09;02978;1;10108;2;10113;3;0;122;041;4;0;154;0;092;5;118;6;0077;4;13;;;;8;01;00;0;0;9;00;00;30;0;81;10;;;;;3;0;115;;4;0;146;0;087;;;6;0056;10;;;8;;00;00;9;;00;;;;;;;;;;;3;13;05;4;01;00;;;;;;;;;;;;;;9;00;00;01;0;0;189;10;1;0;057;23;2;0;225;02;3;0;014;23;4;0133;15;5;1;166;12;;;;;;;
2019;09;02981;1;10101;2;10111;3;0;133;030;4;0;153;0;113;5;126;6;0100;5;18;7;175;098;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10130;3;0;126;;4;0;144;0;112;;;6;0055;08;7;179;8;00;00;00;9;;00;00;;;;;;;;;;3;18;08;4;02;00;;;;;;;;;;8;19;00;00;;;;;0;0;196;01;1;0;083;23;2;0;219;01;3;0;064;19;4;0157;08;5;1;224;15;;;;;;;
2019;09;03005;1;10007;2;10107;3;0;107;015;4;0;125;0;088;5;111;6;0077;2;17;7;108;120;8;00;00;0;0;9;00;00;00;0;61;90;1;09996;2;10096;3;0;102;016;4;0;123;0;080;5;108;6;0118;17;7;084;8;00;00;00;9;00;00;00;;;;;;;;;;3;17;06;4;01;00;;;;;;;;;;8;20;01;00;9;03;07;10;0;0;139;20;1;0;074;68;2;0;170;20;3;0;043;58;4;0116;14;5;4;600;15;6;00;00;;;;
2019;09;03017;1;10078;2;10110;3;0;117;014;4;0;140;0;092;5;117;6;0124;5;16;7;096;102;8;00;00;0;0;9;00;00;00;0;61;90;1;10070;2;10103;3;0;109;018;4;0;135;0;083;5;114;6;0101;17;7;085;8;00;00;00;9;00;00;00;;;;;;;;;;3;16;09;4;05;00;;;;;;;;;;8;19;00;00;9;00;01;06;0;0;141;22;1;0;088;18;2;0;180;20;3;0;056;08;4;0184;05;5;4;550;15;6;00;00;;;;
